Linux 4.1.5 (vm2-Standard-PC-i440FX-PIIX-1996) 	Sunday 25 June 2017 	_x86_64_	(14 CPU)

03:00:43  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:01:58  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:01:58  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:01:58  IST    2   21.30    0.00   12.37   60.85    0.00    2.43    0.00    0.00    0.00    3.04
03:01:58  IST    3    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
03:01:58  IST    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:01:58  IST    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:01:58  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:01:58  IST    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:01:58  IST    8    1.00    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.21
03:01:58  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:01:58  IST   10    1.00    0.00    0.60    0.00    0.00    0.40    0.00    0.00    0.00   98.00
03:01:58  IST   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:01:58  IST   12    0.00    0.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00   99.20
03:01:58  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:01:58  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:02:03  IST  all    1.95    0.00    1.23    3.69    0.00    0.36    0.00    0.00    0.00   92.77
03:02:03  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:02:03  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:02:03  IST    2   18.80    0.00   13.02   52.27    0.00    2.48    0.00    0.00    0.00   13.43
03:02:03  IST    3    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.40
03:02:03  IST    4    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
03:02:03  IST    5    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
03:02:03  IST    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:02:03  IST    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:02:03  IST    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:02:03  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:02:03  IST   10    7.57    0.00    3.78    0.00    0.00    1.99    0.00    0.00    0.00   86.65
03:02:03  IST   11    0.80    0.00    0.40    0.00    0.00    0.60    0.00    0.00    0.00   98.19
03:02:03  IST   12    0.20    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.80
03:02:03  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

03:02:03  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:02:08  IST  all    1.95    0.00    1.32    3.48    0.00    0.32    0.00    0.00    0.00   92.94
03:02:08  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
03:02:08  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
