Linux 4.1.5 (vm2-Standard-PC-i440FX-PIIX-1996) 	Sunday 25 June 2017 	_x86_64_	(14 CPU)

05:17:21  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:18:41  IST    8    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.60
05:18:41  IST    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:18:41  IST   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:18:41  IST   11    1.21    0.00    0.20    0.00    0.00    0.40    0.00    0.00    0.00   98.18
05:18:41  IST   12    0.00    0.00    0.00    2.20    0.00    0.00    0.00    0.00    0.00   97.80
05:18:41  IST   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

05:18:41  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:18:46  IST  all    0.56    0.00    0.14    6.99    0.00    0.04    0.00    0.00    0.00   92.26
05:18:46  IST    0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
05:18:46  IST    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
